[MAIN] Program just started!
[CUDA] GPU initialization took 268 ms!

Lin,UYVY422,UYVY422,3840x2160,17.117,7.44985,6.057,1.862,0.771185,2.97024,3.70842, , , ,
Lin,UYVY422,YUV422P,1024x576,2.18,1.29913,2.157,0.702,0.607257,0,0.691878, , , ,
Lin,UYVY422,YUV422P,1280x720,2.702,1.36823,2.306,0.739,0.623412,0,0.744818, , , ,
Lin,UYVY422,YUV422P,2560x1440,5.162,2.76223,3.733,1.222,0.719788,0,2.04244, , , ,
Lin,UYVY422,YUV422P,3840x2160,8.782,4.65962,6.147,1.898,0.954505,0,3.70512, , , ,
Lin,UYVY422,YUV420P,1024x576,2.099,1.10295,1.802,0.604,0.509936,0,0.593015, , , ,
Lin,UYVY422,YUV420P,1280x720,2.555,1.18141,1.81,0.609,0.511805,0,0.669602, , , ,
Lin,UYVY422,YUV420P,2560x1440,4.931,2.218,2.88,0.959,0.656895,0,1.56111, , , ,
Lin,UYVY422,YUV420P,3840x2160,7.2,3.6184,4.627,1.46,0.71285,0,2.90555, , , ,
Lin,UYVY422,NV12,1024x576,3.338,1.23143,1.744,0.549,0.504314,0.143717,0.583398, , , ,
Lin,UYVY422,NV12,1280x720,4.09,1.44696,1.824,0.602,0.526305,0.237825,0.682827, , , ,
Lin,UYVY422,NV12,2560x1440,9.406,3.48951,2.876,0.967,0.840695,1.0658,1.58302, , , ,
Lin,UYVY422,NV12,3840x2160,12.161,5.93552,4.681,1.505,0.625853,2.46572,2.84395, , , ,
Cub,UYVY422,UYVY422,1024x576,7.454,1.89799,2.323,0.683,0.603513,0.174014,1.12046, , , ,
Cub,UYVY422,UYVY422,1280x720,9.076,2.31201,2.462,0.717,0.598101,0.270848,1.44307, , , ,
Cub,UYVY422,UYVY422,2560x1440,21.972,6.97137,3.861,1.265,0.769799,1.29915,4.90242, , , ,
Cub,UYVY422,UYVY422,3840x2160,46.615,12.1828,6.128,3.172,0.657358,2.83554,8.68989, , , ,
Cub,UYVY422,YUV422P,1024x576,3.128,1.72826,2.229,0.7,0.605964,0,1.1223, , , ,
Cub,UYVY422,YUV422P,1280x720,3.738,2.03785,2.484,0.72,0.608602,0,1.42924, , , ,
Cub,UYVY422,YUV422P,2560x1440,6.258,5.28995,3.763,1.797,0.621234,0,4.66871, , , ,
Cub,UYVY422,YUV422P,3840x2160,11.448,8.80622,6.001,2.406,0.672913,0,8.13331, , , ,
Cub,UYVY422,YUV420P,1024x576,3.037,1.34695,1.737,0.563,0.502813,0,0.844134, , , ,
Cub,UYVY422,YUV420P,1280x720,3.689,1.66754,1.917,0.592,0.506653,0,1.16089, , , ,
Cub,UYVY422,YUV420P,2560x1440,5.77,4.14863,3.024,1.287,0.523685,0,3.62495, , , ,
Cub,UYVY422,YUV420P,3840x2160,8.513,6.8076,4.598,1.839,0.658242,0,6.14936, , , ,
Cub,UYVY422,NV12,1024x576,5.344,1.48029,1.783,0.566,0.494796,0.130438,0.855059, , , ,
Cub,UYVY422,NV12,1280x720,6.433,1.88956,1.963,0.619,0.525591,0.234387,1.12958, , , ,
Cub,UYVY422,NV12,2560x1440,11.886,5.23269,2.977,1.26,0.628204,0.9628,3.64168, , , ,
Cub,UYVY422,NV12,3840x2160,13.436,9.91296,4.513,1.806,0.523299,2.25679,7.13287, , , ,
NN,YUV422P,UYVY422,1024x576,1.845,0.836549,2.217,0.716,0,0.160764,0.675785, , , ,
NN,YUV422P,UYVY422,1280x720,4.125,1.00224,2.4,0.817,0,0.254539,0.747698, , , ,
NN,YUV422P,UYVY422,2560x1440,7.661,3.13972,3.782,1.713,0,1.14767,1.99205, , , ,
NN,YUV422P,UYVY422,3840x2160,15.18,6.45258,6.104,3.278,0,2.81308,3.6395, , , ,
NN,YUV422P,YUV422P,1024x576,1.182,0.659711,2.211,0.7,1.9e-05,0,0.659692, , , ,
NN,YUV422P,YUV422P,1280x720,3.106,0.731731,2.474,0.714,9e-06,0,0.731722, , , ,
NN,YUV422P,YUV422P,2560x1440,3.559,1.96047,3.791,1.814,0,0,1.96047, , , ,
NN,YUV422P,YUV422P,3840x2160,6.096,3.61383,5.981,3.398,0,1.8e-05,3.61381, , , ,
NN,YUV422P,YUV420P,1024x576,0.855,1.22078,1.775,0.555,0.626753,0,0.594026, , , ,
NN,YUV422P,YUV420P,1280x720,1.887,1.28978,1.943,0.591,0.621892,0,0.667885, , , ,
NN,YUV422P,YUV420P,2560x1440,4.771,2.19166,3.018,1.314,0.622927,0,1.56874, , , ,
NN,YUV422P,YUV420P,3840x2160,5.672,3.42489,4.558,2.51,0.629192,0,2.7957, , , ,
NN,YUV422P,NV12,1024x576,1.223,1.35721,1.842,0.555,0.624177,0.126262,0.606768, , , ,
NN,YUV422P,NV12,1280x720,2.481,1.51654,1.991,0.604,0.626735,0.194986,0.694817, , , ,
NN,YUV422P,NV12,2560x1440,7.01,3.0999,2.923,1.368,0.620047,0.913608,1.56625, , , ,
NN,YUV422P,NV12,3840x2160,10.587,5.75538,4.653,1.991,0.643308,2.29641,2.81566, , , ,
Lin,YUV422P,UYVY422,1024x576,4.173,0.831691,2.417,0.692,0,0.147164,0.684527, , , ,
Lin,YUV422P,UYVY422,1280x720,6.085,0.999838,2.574,0.835,0,0.249257,0.750581, , , ,
Lin,YUV422P,UYVY422,2560x1440,8.25,3.12664,3.819,1.512,0,1.12622,2.00042, , , ,
Lin,YUV422P,UYVY422,3840x2160,16.492,6.56319,5.933,2.062,0,2.91139,3.6518, , , ,
Lin,YUV422P,YUV422P,1024x576,1.701,0.661721,2.269,0.693,2.9e-05,0,0.661692, , , ,
Lin,YUV422P,YUV422P,1280x720,2.189,0.735055,2.367,0.734,3e-05,0,0.735025, , , ,
Lin,YUV422P,YUV422P,2560x1440,4.645,1.96826,3.658,1.429,0,1e-05,1.96825, , , ,
Lin,YUV422P,YUV422P,3840x2160,8.146,3.62153,5.889,2.349,0,1e-05,3.62152, , , ,
Lin,YUV422P,YUV420P,1024x576,1.673,1.2422,1.775,0.567,0.627058,0,0.615146, , , ,
Lin,YUV422P,YUV420P,1280x720,2.177,1.28848,1.926,0.608,0.622241,0,0.666235, , , ,
Lin,YUV422P,YUV420P,2560x1440,4.425,2.16329,2.955,1.165,0.619374,0,1.54391, , , ,
Lin,YUV422P,YUV420P,3840x2160,6.622,3.43638,4.544,2.05,0.630086,0,2.80629, , , ,
Lin,YUV422P,NV12,1024x576,2.913,1.36533,1.799,0.59,0.622893,0.122047,0.620395, , , ,
Lin,YUV422P,NV12,1280x720,3.644,1.52025,1.886,0.599,0.625522,0.192104,0.702622, , , ,
Lin,YUV422P,NV12,2560x1440,8.9,3.12061,2.818,1.192,0.620368,0.933256,1.56699, , , ,
Lin,YUV422P,NV12,3840x2160,11.619,5.69483,4.475,2.017,0.63177,2.22257,2.84049, , , ,
Cub,YUV422P,UYVY422,1024x576,6.948,1.24505,2.286,0.694,0,0.147821,1.09723, , , ,
Cub,YUV422P,UYVY422,1280x720,8.503,1.64828,2.439,0.749,0,0.234761,1.41352, , , ,
Cub,YUV422P,UYVY422,2560x1440,21.346,6.04516,3.661,1.684,0,1.17203,4.87313, , , ,
Cub,YUV422P,UYVY422,3840x2160,45.817,11.3377,5.927,2.739,0,2.83367,8.50402, , , ,
Cub,YUV422P,YUV422P,1024x576,2.592,1.08144,2.277,0.692,9e-06,0,1.08143, , , ,
Cub,YUV422P,YUV422P,1280x720,3.228,1.39127,2.445,0.725,0,9e-06,1.39126, , , ,
Cub,YUV422P,YUV422P,2560x1440,5.665,4.11003,3.59,1.603,1.4e-05,3e-05,4.10999, , , ,
Cub,YUV422P,YUV422P,3840x2160,10.637,8.09278,5.696,2.536,1.1e-05,0,8.09277, , , ,
Cub,YUV422P,YUV420P,1024x576,2.587,1.46364,1.74,0.56,0.625893,0,0.837747, , , ,
Cub,YUV422P,YUV420P,1280x720,3.122,1.78097,1.905,0.607,0.626237,0,1.15473, , , ,
Cub,YUV422P,YUV420P,2560x1440,5.221,4.22548,2.826,1.286,0.61905,0,3.60643, , , ,
Cub,YUV422P,YUV420P,3840x2160,7.794,6.7456,4.358,1.96,0.629317,0,6.11628, , , ,
Cub,YUV422P,NV12,1024x576,4.884,1.60321,1.75,0.556,0.624318,0.129887,0.849002, , , ,
Cub,YUV422P,NV12,1280x720,5.925,1.99193,1.91,0.598,0.620497,0.207397,1.16404, , , ,
Cub,YUV422P,NV12,2560x1440,11.324,5.18273,2.943,1.297,0.617631,0.923752,3.64135, , , ,
Cub,YUV422P,NV12,3840x2160,12.822,10.2205,4.464,1.979,0.628945,2.27853,7.31299, , , ,
NN,YUV420P,UYVY422,1024x576,1.644,0.725377,1.783,0.552,0,0.152164,0.573213, , , ,
NN,YUV420P,UYVY422,1280x720,3.033,0.895211,1.903,0.61,0,0.241914,0.653297, , , ,
NN,YUV420P,UYVY422,2560x1440,7.009,2.62789,2.831,1.28,0,1.07938,1.54851, , , ,
NN,YUV420P,UYVY422,3840x2160,14.109,5.48465,4.559,2.171,0,2.66549,2.81916, , , ,
NN,YUV420P,YUV422P,1024x576,0.971,0.725117,1.711,0.563,0,0.159634,0.565483, , , ,
NN,YUV420P,YUV422P,1280x720,2.018,0.900755,1.886,0.599,0,0.248946,0.651809, , , ,
NN,YUV420P,YUV422P,2560x1440,2.861,2.65551,2.973,1.152,0,1.10504,1.55047, , , ,
NN,YUV420P,YUV422P,3840x2160,4.982,5.5983,4.755,2.053,0,2.78149,2.81682, , , ,
NN,YUV420P,YUV420P,1024x576,0.88,0.554642,1.595,0.566,0,0,0.554642, , , ,
NN,YUV420P,YUV420P,1280x720,2.298,0.634076,1.736,0.609,9e-06,0,0.634067, , , ,
NN,YUV420P,YUV420P,2560x1440,2.694,1.51634,3.115,1.002,5.5e-05,9e-06,1.51628, , , ,
NN,YUV420P,YUV420P,3840x2160,4.513,2.77519,4.526,2.18,0,1e-05,2.77518, , , ,
NN,YUV420P,NV12,1024x576,1.255,0.693566,1.762,0.555,0,0.130828,0.562738, , , ,
NN,YUV420P,NV12,1280x720,2.872,0.846945,1.908,0.595,0,0.196999,0.649946, , , ,
NN,YUV420P,NV12,2560x1440,4.895,2.41566,2.873,1.266,0,0.872854,1.54281, , , ,
NN,YUV420P,NV12,3840x2160,9.425,4.98818,4.473,2.082,0,2.17318,2.81501, , , ,
Lin,YUV420P,UYVY422,1024x576,3.42,0.718254,1.811,0.563,0,0.149871,0.568383, , , ,
Lin,YUV420P,UYVY422,1280x720,4.996,0.893563,1.914,0.606,0,0.241497,0.652066, , , ,
Lin,YUV420P,UYVY422,2560x1440,7.563,2.63084,2.934,1.265,0,1.08541,1.54543, , , ,
Lin,YUV420P,UYVY422,3840x2160,15.433,5.48239,4.452,2.15,0,2.65022,2.83217, , , ,
Lin,YUV420P,YUV422P,1024x576,1.319,0.7304,1.746,0.558,0,0.161029,0.569371, , , ,
Lin,YUV420P,YUV422P,1280x720,1.699,0.89953,1.921,0.593,0,0.245306,0.654224, , , ,
Lin,YUV420P,YUV422P,2560x1440,3.875,2.65268,2.782,1.338,0,1.10534,1.54734, , , ,
Lin,YUV420P,YUV422P,3840x2160,7.116,5.54381,4.481,2.323,0,2.71254,2.83126, , , ,
Lin,YUV420P,YUV420P,1024x576,1.278,0.554882,1.766,0.635,0,0,0.554882, , , ,
Lin,YUV420P,YUV420P,1280x720,1.654,0.638587,1.893,0.608,0,9e-06,0.638578, , , ,
Lin,YUV420P,YUV420P,2560x1440,3.444,1.52547,3.035,1.167,3.2e-05,1.8e-05,1.52542, , , ,
Lin,YUV420P,YUV420P,3840x2160,6.133,2.78902,4.433,2.399,2.2e-05,9e-06,2.78898, , , ,
Lin,YUV420P,NV12,1024x576,2.005,0.694372,1.786,0.55,0,0.123708,0.570664, , , ,
Lin,YUV420P,NV12,1280x720,2.78,0.851911,1.928,0.591,0,0.198227,0.653684, , , ,
Lin,YUV420P,NV12,2560x1440,6.159,2.41734,2.826,1.354,0,0.874639,1.5427, , , ,
Lin,YUV420P,NV12,3840x2160,12.246,4.99735,4.566,2.411,0,2.1711,2.82625, , , ,
Cub,YUV420P,UYVY422,1024x576,5.542,1.06024,1.814,0.57,0,0.149454,0.910783, , , ,
Cub,YUV420P,UYVY422,1280x720,7.207,1.38545,1.933,0.606,0,0.242202,1.14325, , , ,
Cub,YUV420P,UYVY422,2560x1440,20.624,4.74108,2.855,1.402,0,1.11571,3.62538, , , ,
Cub,YUV420P,UYVY422,3840x2160,44.755,9.95656,4.634,2.356,0,2.63624,7.32032, , , ,
Cub,YUV420P,YUV422P,1024x576,1.979,1.06641,1.665,0.567,0,0.154227,0.912187, , , ,
Cub,YUV420P,YUV422P,1280x720,2.503,1.38602,1.883,0.599,0,0.243037,1.14298, , , ,
Cub,YUV420P,YUV422P,2560x1440,4.998,4.72427,2.923,1.26,0,1.09699,3.62728, , , ,
Cub,YUV420P,YUV422P,3840x2160,9.58,10.0658,4.472,2.32,0,2.75455,7.31123, , , ,
Cub,YUV420P,YUV420P,1024x576,1.943,0.891134,1.722,0.553,0,0,0.891134, , , ,
Cub,YUV420P,YUV420P,1280x720,2.39,1.12069,1.899,0.588,0,0,1.12069, , , ,
Cub,YUV420P,YUV420P,2560x1440,4.238,3.07218,2.984,1.226,5.1e-05,2.8e-05,3.0721, , , ,
Cub,YUV420P,YUV420P,3840x2160,7.939,6.09397,4.466,2.321,2.1e-05,1.8e-05,6.09394, , , ,
Cub,YUV420P,NV12,1024x576,3.195,0.948871,1.716,0.552,0,0.122996,0.825875, , , ,
Cub,YUV420P,NV12,1280x720,3.915,1.23723,1.926,0.601,0,0.197112,1.04011, , , ,
Cub,YUV420P,NV12,2560x1440,8.692,4.49796,3.004,1.227,0,0.878704,3.61925, , , ,
Cub,YUV420P,NV12,3840x2160,18.014,8.70638,4.623,2.289,0,2.18396,6.52242, , , ,
NN,NV12,UYVY422,1024x576,1.725,1.12692,1.678,0.559,0.397332,0.158543,0.571046, , , ,
NN,NV12,UYVY422,1280x720,3.121,1.31457,1.899,0.597,0.38794,0.254582,0.672046, , , ,
NN,NV12,UYVY422,2560x1440,7.066,3.1026,2.844,1.343,0.395174,1.14769,1.55973, , , ,
NN,NV12,UYVY422,3840x2160,14.221,5.96194,4.475,2.363,0.417285,2.70698,2.83767, , , ,
NN,NV12,YUV422P,1024x576,1.048,1.15119,1.754,0.553,0.395688,0.162689,0.592812, , , ,
NN,NV12,YUV422P,1280x720,2.094,1.31679,1.92,0.592,0.388109,0.257227,0.671452, , , ,
NN,NV12,YUV422P,2560x1440,2.992,3.10301,2.868,1.423,0.396456,1.14152,1.56503, , , ,
NN,NV12,YUV422P,3840x2160,5.107,6.03283,4.438,2.419,0.416268,2.78324,2.83332, , , ,
NN,NV12,YUV420P,1024x576,0.949,0.990369,1.718,0.56,0.4029,0,0.587469, , , ,
NN,NV12,YUV420P,1280x720,2.472,1.06593,1.952,0.619,0.399754,0,0.666177, , , ,
NN,NV12,YUV420P,2560x1440,2.787,1.94876,2.94,1.32,0.406142,0,1.54261, , , ,
NN,NV12,YUV420P,3840x2160,4.645,3.21075,4.431,2.348,0.418385,0,2.79236, , , ,
NN,NV12,NV12,1024x576,1.322,1.11863,1.811,0.547,0.396031,0.130319,0.59228, , , ,
NN,NV12,NV12,1280x720,3.04,1.26338,1.958,0.593,0.387783,0.207602,0.667998, , , ,
NN,NV12,NV12,2560x1440,4.997,2.86927,2.836,1.433,0.386934,0.92696,1.55537, , , ,
NN,NV12,NV12,3840x2160,9.548,5.49288,4.618,2.557,0.405264,2.28027,2.80734, , , ,
Lin,NV12,UYVY422,1024x576,3.513,1.14591,1.891,0.589,0.395209,0.159162,0.59154, , , ,
Lin,NV12,UYVY422,1280x720,5.098,1.31339,1.959,0.59,0.387641,0.253955,0.671794, , , ,
Lin,NV12,UYVY422,2560x1440,7.663,3.09005,2.857,1.44,0.402018,1.14175,1.54629, , , ,
Lin,NV12,UYVY422,3840x2160,15.584,5.96976,4.705,2.543,0.411228,2.73442,2.82411, , , ,
Lin,NV12,YUV422P,1024x576,1.397,1.15215,1.672,0.567,0.395315,0.162546,0.594285, , , ,
Lin,NV12,YUV422P,1280x720,1.789,1.31541,1.884,0.602,0.385744,0.256938,0.672724, , , ,
Lin,NV12,YUV422P,2560x1440,3.992,3.10581,2.864,1.362,0.3886,1.1588,1.55841, , , ,
Lin,NV12,YUV422P,3840x2160,7.239,6.0945,4.645,2.527,0.414307,2.85336,2.82683, , , ,
Lin,NV12,YUV420P,1024x576,1.369,0.995656,1.693,0.563,0.407096,0,0.58856, , , ,
Lin,NV12,YUV420P,1280x720,1.751,1.06411,1.872,0.603,0.399432,0,0.664683, , , ,
Lin,NV12,YUV420P,2560x1440,3.554,1.94786,2.966,1.34,0.408809,0,1.53905, , , ,
Lin,NV12,YUV420P,3840x2160,6.289,3.22607,4.866,2.216,0.424371,0,2.80169, , , ,
Lin,NV12,NV12,1024x576,2.091,1.11841,1.725,0.574,0.396595,0.130293,0.591527, , , ,
Lin,NV12,NV12,1280x720,2.873,1.26972,1.894,0.601,0.387657,0.208179,0.673884, , , ,
Lin,NV12,NV12,2560x1440,6.255,2.88596,3.012,1.302,0.394698,0.937824,1.55344, , , ,
Lin,NV12,NV12,3840x2160,12.386,5.49466,4.668,2.527,0.406146,2.23983,2.84868, , , ,
Cub,NV12,UYVY422,1024x576,5.621,1.492,1.872,0.584,0.399416,0.160158,0.932422, , , ,
Cub,NV12,UYVY422,1280x720,7.334,1.80408,1.958,0.588,0.388455,0.253841,1.16178, , , ,
Cub,NV12,UYVY422,2560x1440,20.77,5.1722,2.836,1.443,0.389902,1.13658,3.64571, , , ,
Cub,NV12,UYVY422,3840x2160,44.978,10.4627,4.703,2.484,0.417623,2.70593,7.33911, , , ,
Cub,NV12,YUV422P,1024x576,2.098,1.50705,1.807,0.55,0.403346,0.16363,0.940078, , , ,
Cub,NV12,YUV422P,1280x720,2.601,1.80521,1.98,0.641,0.38586,0.257018,1.16233, , , ,
Cub,NV12,YUV422P,2560x1440,5.073,5.18271,2.843,1.469,0.393348,1.16229,3.62707, , , ,
Cub,NV12,YUV422P,3840x2160,9.734,10.5566,4.799,1.669,0.418258,2.81898,7.31936, , , ,
Cub,NV12,YUV420P,1024x576,2.044,1.33584,1.591,0.57,0.406685,0,0.929157, , , ,
Cub,NV12,YUV420P,1280x720,2.488,1.56201,1.696,0.617,0.401904,0,1.16011, , , ,
Cub,NV12,YUV420P,2560x1440,4.359,3.78943,3.032,0.96,0.411817,0,3.37762, , , ,
Cub,NV12,YUV420P,3840x2160,8.075,6.53124,4.62,2.475,0.426668,0,6.10457, , , ,
Cub,NV12,NV12,1024x576,3.271,1.37589,1.677,0.578,0.396064,0.130951,0.848871, , , ,
Cub,NV12,NV12,1280x720,4.002,1.69904,1.874,0.6,0.394128,0.209111,1.09581, , , ,
Cub,NV12,NV12,2560x1440,8.816,4.96781,3.053,1.221,0.392223,0.941242,3.63435, , , ,
Cub,NV12,NV12,3840x2160,18.201,9.414,4.614,2.503,0.405442,2.23426,6.7743, , , ,
